timestamp,open,high,low,close,volume
2026-02-14 04:30:00+00:00,1.4184,1.4184,1.4158,1.4158,789950.7
2026-02-14 04:35:00+00:00,1.4159,1.4166,1.4152,1.4158,607317.1
2026-02-14 04:40:00+00:00,1.4158,1.4174,1.4155,1.4164,902734.3
2026-02-14 04:45:00+00:00,1.4164,1.4165,1.4143,1.4147,433920.1
2026-02-14 04:50:00+00:00,1.4147,1.4147,1.4125,1.4126,569895.0
2026-02-14 04:55:00+00:00,1.4126,1.4135,1.4118,1.4122,697707.3
2026-02-14 05:00:00+00:00,1.4121,1.4121,1.4097,1.411,1258926.6
2026-02-14 05:05:00+00:00,1.4111,1.4118,1.4104,1.4104,621929.9
2026-02-14 05:10:00+00:00,1.4105,1.4128,1.4104,1.4122,543367.0
2026-02-14 05:15:00+00:00,1.4122,1.4143,1.4119,1.4134,853942.7
2026-02-14 05:20:00+00:00,1.4134,1.415,1.413,1.4146,434228.6
2026-02-14 05:25:00+00:00,1.4147,1.4147,1.4135,1.4135,345468.9
2026-02-14 05:30:00+00:00,1.4136,1.414,1.4112,1.4122,773585.1
2026-02-14 05:35:00+00:00,1.4122,1.4122,1.4088,1.4091,1042814.2
2026-02-14 05:40:00+00:00,1.4091,1.4093,1.4085,1.4086,740004.6
2026-02-14 05:45:00+00:00,1.4087,1.4102,1.4084,1.4098,745883.5
2026-02-14 05:50:00+00:00,1.4098,1.4103,1.4077,1.4082,1024503.9
2026-02-14 05:55:00+00:00,1.4082,1.4084,1.4071,1.4075,861040.6
2026-02-14 06:00:00+00:00,1.4075,1.4098,1.4068,1.4097,865316.1
2026-02-14 06:05:00+00:00,1.4098,1.4106,1.4071,1.4076,739553.7
2026-02-14 06:10:00+00:00,1.4076,1.4092,1.4074,1.4084,414905.2
2026-02-14 06:15:00+00:00,1.4085,1.4097,1.408,1.4096,550176.4
2026-02-14 06:20:00+00:00,1.4095,1.4105,1.4087,1.4094,570252.3
2026-02-14 06:25:00+00:00,1.4093,1.4109,1.4093,1.4108,349188.7
2026-02-14 06:30:00+00:00,1.4108,1.4126,1.4107,1.4122,758498.4
2026-02-14 06:35:00+00:00,1.4122,1.4138,1.4114,1.4136,934035.6
2026-02-14 06:40:00+00:00,1.4136,1.4137,1.4123,1.4128,410629.6
2026-02-14 06:45:00+00:00,1.4129,1.4133,1.4121,1.4133,251457.8
2026-02-14 06:50:00+00:00,1.4133,1.4143,1.4132,1.4134,471315.1
